Spotify URI,artist,album,rating,release,link,added
spotify:track:7aClLac5pVagDjMCBlYCPk,Shovels & Rope,Little Seeds,6,2016,https://open.spotify.com/track/7aClLac5pVagDjMCBlYCPk,2017-11-28T12:56:08Z
spotify:track:6INaSJ4clfZ8pvXSGZQnJ7,Shovels & Rope,"Busted Jukebox, Volume 1",8,2015,https://open.spotify.com/track/6INaSJ4clfZ8pvXSGZQnJ7,2017-11-22T18:04:55Z
spotify:track:6ai7BWNqOJRJivoIxX3KXj,Fleetwood Mac,Rumours,10,1977,https://open.spotify.com/track/6ai7BWNqOJRJivoIxX3KXj,2017-11-22T18:02:27Z
spotify:track:68j6Ec0EXjqsUHOlsu6pOl,Barenaked Ladies,Fake Nudes,3,2017,https://open.spotify.com/track/68j6Ec0EXjqsUHOlsu6pOl,2017-11-20T21:46:57Z
spotify:track:2YKI5E7oHg1VOmrMiTzfl1,Tove Lo,BLUE LIPS (lady wood phase II),4,2017,https://open.spotify.com/track/2YKI5E7oHg1VOmrMiTzfl1,2017-11-20T21:45:20Z
spotify:track:47AsHhdP9NGWvrLQFR1SKa,Uyama Hiroto,Freeform Jazz,,2017,https://open.spotify.com/track/47AsHhdP9NGWvrLQFR1SKa,2017-11-19T11:45:56Z
spotify:track:4PvVX27CitqLAamcc0PCRU,Jaden Smith,SYRE,7,2017,https://open.spotify.com/track/4PvVX27CitqLAamcc0PCRU,2017-11-19T00:01:33Z
spotify:track:2maEFaoAyNjQVv14Hm4esN,BROCKHAMPTON,SATURATION,8,2017,https://open.spotify.com/track/2maEFaoAyNjQVv14Hm4esN,2017-11-17T11:07:34Z
spotify:track:3p0cy2tbA9GeHOYA7sRiao,Just A Gent,Stories to Tell,6,2016,https://open.spotify.com/track/3p0cy2tbA9GeHOYA7sRiao,2017-11-14T00:01:49Z
spotify:track:6qtJjCxvfv2GV10ZIEtUUo,WALK THE MOON,What If Nothing,,2017,https://open.spotify.com/track/6qtJjCxvfv2GV10ZIEtUUo,2017-11-10T21:56:09Z
spotify:track:42tBlHWL3VfDkUM2iWcc5p,BROCKHAMPTON,SATURATION II,10,2017,https://open.spotify.com/track/42tBlHWL3VfDkUM2iWcc5p,2017-11-10T19:58:55Z
spotify:track:2a1V9QpXiVGHkb6m0vabRU,Jade Bird,Something American,9,2017,https://open.spotify.com/track/2a1V9QpXiVGHkb6m0vabRU,2017-11-08T21:00:28Z
spotify:track:3zow5ZZKVd97AcTSNERgrz,The New Basement Tapes,Lost On The River,7,2014,https://open.spotify.com/track/3zow5ZZKVd97AcTSNERgrz,2017-11-08T20:58:44Z
spotify:track:71N5U2T2S6QT4uCCKa3KLr,Bad Bad Hats,It Hurts,9,2013,https://open.spotify.com/track/71N5U2T2S6QT4uCCKa3KLr,2017-11-03T17:50:52Z
spotify:track:1DHGfUv3FNoFZ6yThAO77f,The Dodos,Visiter,9,2008,https://open.spotify.com/track/1DHGfUv3FNoFZ6yThAO77f,2017-11-02T04:31:50Z
spotify:track:0tdhaGcTo8XtIpizS2sXm9,The Barr Brothers,Sleeping Operator,,2014,https://open.spotify.com/track/0tdhaGcTo8XtIpizS2sXm9,2017-11-02T04:20:49Z
spotify:track:22uAhadXG34f8lEPsD8vdK,Paul Baribeau,Paul Baribeau,,2005,https://open.spotify.com/track/22uAhadXG34f8lEPsD8vdK,2017-11-02T04:20:13Z
spotify:track:4RFQqoOFw0pdropkjrPnh3,Bad Bad Hats,Psychic Reader,8,2015,https://open.spotify.com/track/4RFQqoOFw0pdropkjrPnh3,2017-11-02T04:12:47Z
spotify:track:2gvRINkTkZJcBUufUtvu2k,Cloud Nothings,Here and Nowhere Else,,2014,https://open.spotify.com/track/2gvRINkTkZJcBUufUtvu2k,2017-10-27T23:38:26Z
spotify:track:1FJZUSAG6s6MoAjxYsX3Yz,Son Little,New Magic,7,2017,https://open.spotify.com/track/1FJZUSAG6s6MoAjxYsX3Yz,2017-10-26T18:34:06Z
spotify:track:0uPA6fX70cCdfG172jdcKO,FKJ,French Kiwi Juice,8,2017,https://open.spotify.com/track/0uPA6fX70cCdfG172jdcKO,2017-10-24T20:56:11Z
spotify:track:3KPp825w9niuNqzXu9AgQ4,The Front Bottoms,Going Grey,7,2017,https://open.spotify.com/track/3KPp825w9niuNqzXu9AgQ4,2017-10-18T16:38:17Z
spotify:track:0zL5EQRbzUC5dOr8GFGP4d,Stars,There Is No Love In Fluorescent Light,,2017,https://open.spotify.com/track/0zL5EQRbzUC5dOr8GFGP4d,2017-10-18T16:37:48Z
spotify:track:0xD824qQkuonQNHe2dSeI4,dvsn,Morning After,7,2017,https://open.spotify.com/track/0xD824qQkuonQNHe2dSeI4,2017-10-18T16:36:41Z
spotify:track:6pnwfWyaWjQiHCKTiZLItr,Pink Floyd,Wish You Were Here,10,1975,https://open.spotify.com/track/6pnwfWyaWjQiHCKTiZLItr,2017-10-15T19:20:13Z
spotify:track:2rBHnIxbhkMGLpqmsNX91M,Rage Against The Machine,Rage Against The Machine,10,1992,https://open.spotify.com/track/2rBHnIxbhkMGLpqmsNX91M,2017-10-14T07:41:05Z
spotify:track:1GHCp5Z1yUTvx0FswutqDo,Big Thief,Capacity,7,2017,https://open.spotify.com/track/1GHCp5Z1yUTvx0FswutqDo,2017-10-14T00:59:47Z
spotify:track:1RKytJX5Lpe8yJm1Jx7XU5,SG Lewis,Yours - EP,,2016,https://open.spotify.com/track/1RKytJX5Lpe8yJm1Jx7XU5,2017-10-09T22:16:06Z
spotify:track:7KkpZSHhQXcecsB0Hgu4Wd,Kamasi Washington,Harmony of Difference,,2017,https://open.spotify.com/track/7KkpZSHhQXcecsB0Hgu4Wd,2017-10-08T21:40:13Z
spotify:track:6rQBbUcQCijl6ndHa4m9sj,Tennyson,Uh Oh!,7,2017,https://open.spotify.com/track/6rQBbUcQCijl6ndHa4m9sj,2017-10-08T21:39:56Z
spotify:track:0fjKE697Z8WQ33XSJKbfQn,Bea Miller,chapter three: yellow,,2017,https://open.spotify.com/track/0fjKE697Z8WQ33XSJKbfQn,2017-10-08T21:38:54Z
spotify:track:4at9j7aC7FvDlsllpOvsAC,Lil Pump,Lil Pump,3,2017,https://open.spotify.com/track/4at9j7aC7FvDlsllpOvsAC,2017-10-08T21:38:05Z
spotify:track:0CM2NVFFXFKGZL296uv9XG,Big Thief,Masterpiece,8,2016,https://open.spotify.com/track/0CM2NVFFXFKGZL296uv9XG,2017-10-08T19:27:09Z
spotify:track:5BkNCuxzzid0gz9sx3NNbX,First Aid Kit,Stay Gold,8,2014,https://open.spotify.com/track/5BkNCuxzzid0gz9sx3NNbX,2017-10-06T23:01:31Z
spotify:track:3TwciHgfkX35xR0unS7MyT,Eastghost,Gouldian Finch #02,7,2017,https://open.spotify.com/track/3TwciHgfkX35xR0unS7MyT,2017-10-06T05:56:08Z
spotify:track:2IezQkO86sIznt6jbVa4j8,DROELOE,A Moment In Time,9,2017,https://open.spotify.com/track/2IezQkO86sIznt6jbVa4j8,2017-10-05T00:35:18Z
spotify:track:2bD4MGHMz6FaTbUDuX0u2o,Anthony Green,Pixie Queen,,2016,https://open.spotify.com/track/2bD4MGHMz6FaTbUDuX0u2o,2017-10-04T16:16:18Z
spotify:track:1L63IzD4NQYsD2ZCEwIKJK,Yonder Mountain String Band,Love. Ain't Love,,2017,https://open.spotify.com/track/1L63IzD4NQYsD2ZCEwIKJK,2017-10-04T16:12:29Z
spotify:track:3vhaMxyoEBA0WhBXWIP3b6,Brandi Carlile,The Story,8,2007,https://open.spotify.com/track/3vhaMxyoEBA0WhBXWIP3b6,2017-10-04T05:51:44Z
spotify:track:44DnIGEvTlhDkGv3xLSDcp,Local Natives,Gorilla Manor,10,2010,https://open.spotify.com/track/44DnIGEvTlhDkGv3xLSDcp,2017-10-02T01:57:16Z
spotify:track:3Du2K5dLzmduCNp6uwuaL0,Demi Lovato,Tell Me You Love Me,5,2017,https://open.spotify.com/track/3Du2K5dLzmduCNp6uwuaL0,2017-09-29T21:34:17Z
spotify:track:0ub4dUFllJYu9xeMBV8OxN,Envy On The Coast,Ritual,,2017,https://open.spotify.com/track/0ub4dUFllJYu9xeMBV8OxN,2017-09-29T17:40:31Z
spotify:track:2blK2bztbUVotIEXLH6TxJ,Big Zuu,Big Zuu EP,7,2017,https://open.spotify.com/track/2blK2bztbUVotIEXLH6TxJ,2017-09-25T23:41:09Z
spotify:track:3YelntUJuFb94u4VDS4EPc,Noname,Telefone,,2016,https://open.spotify.com/track/3YelntUJuFb94u4VDS4EPc,2017-09-22T13:22:19Z
spotify:track:2rkdpS1lZioevZHNgThVba,The Format,Kenneth Room Sessions,7,2016,https://open.spotify.com/track/2rkdpS1lZioevZHNgThVba,2017-09-20T06:38:26Z
spotify:track:6B4OBOe0XCBTmLlIi4uR7U,Dispatch,"America, Location 12",6,2017,https://open.spotify.com/track/6B4OBOe0XCBTmLlIi4uR7U,2017-09-20T06:35:04Z
spotify:track:2wFTaExtrxkhPYgMr9hvMa,Towkio,Community Service 2!,9,2016,https://open.spotify.com/track/2wFTaExtrxkhPYgMr9hvMa,2017-09-16T07:49:37Z
spotify:track:1nR4kethd99LmFn0x6xvzi,Sam Gellaitry,Escapism II,,2016,https://open.spotify.com/track/1nR4kethd99LmFn0x6xvzi,2017-09-16T06:09:45Z
spotify:track:3hIZaX4zqZfmp2q3tKKnri,Kastle,Reflections,,2016,https://open.spotify.com/track/3hIZaX4zqZfmp2q3tKKnri,2017-09-16T06:09:39Z
spotify:track:0At2qAoaVjIwWNAqrscXli,Ella Mai,READY,,2017,https://open.spotify.com/track/0At2qAoaVjIwWNAqrscXli,2017-09-16T06:08:40Z
spotify:track:6I0XPgr0SFHQcKy9v7Gf0K,Vic Mensa,The Autobiography,7,2017,https://open.spotify.com/track/6I0XPgr0SFHQcKy9v7Gf0K,2017-09-16T06:08:20Z
spotify:track:1ajMtpXxmsezJwEUJ25cGs,Blackbird Blackbird,Boracay Planet,,2012,https://open.spotify.com/track/1ajMtpXxmsezJwEUJ25cGs,2017-09-16T06:08:03Z
spotify:track:7vKMp9RBcZHn9ZaZhy2DVv,Japanese Breakfast,Psychopomp,,2016,https://open.spotify.com/track/7vKMp9RBcZHn9ZaZhy2DVv,2017-09-16T06:07:21Z
spotify:track:1aRtduEHwvk2AMR87ji9Tg,ODESZA,A Moment Apart,6,2017,https://open.spotify.com/track/1aRtduEHwvk2AMR87ji9Tg,2017-09-15T21:29:44Z
spotify:track:4Qevw58FXlrEYO6i1RmWIV,KING SOL,Winter Thoughts,2,2017,https://open.spotify.com/track/4Qevw58FXlrEYO6i1RmWIV,2017-09-15T20:07:31Z
spotify:track:7wHGrMKpyWfLB56rWhGcj1,Issa Rae,"Insecure: Music from the HBO Original Series, Season 2",,2017,https://open.spotify.com/track/7wHGrMKpyWfLB56rWhGcj1,2017-09-15T19:59:04Z
spotify:track:11EzcLe3Nm2hW1DPDWVLyQ,Sketchy Bongo,Revival EP,,2015,https://open.spotify.com/track/11EzcLe3Nm2hW1DPDWVLyQ,2017-09-10T07:58:00Z
spotify:track:1Xu47hsEbyKfdmlV2DgQw9,FKJ,Take Off,,2014,https://open.spotify.com/track/1Xu47hsEbyKfdmlV2DgQw9,2017-09-10T07:54:58Z
spotify:track:4ZEIXVfmrp9PrAKMCFRI4f,Cayetana,New Kind of Normal,7,2017,https://open.spotify.com/track/4ZEIXVfmrp9PrAKMCFRI4f,2017-09-06T10:32:48Z
spotify:track:7Coulic7di20MlW1bEytkQ,Charli XCX,Number 1 Angel,7,2017,https://open.spotify.com/track/7Coulic7di20MlW1bEytkQ,2017-09-05T01:04:36Z
spotify:track:7fRfIvHPH6bHdMDjPFwTMh,Logic,Everybody,7,2017,https://open.spotify.com/track/7fRfIvHPH6bHdMDjPFwTMh,2017-09-04T17:48:01Z
spotify:track:2jFhy5IuFbqiEpUi5fTEg5,Frankie Cosmos,Next Thing,8,2016,https://open.spotify.com/track/2jFhy5IuFbqiEpUi5fTEg5,2017-09-01T07:48:18Z
spotify:track:53PkA8aXiwH4ppa0V0iO7o,LCD Soundsystem,american dream,,2017,https://open.spotify.com/track/53PkA8aXiwH4ppa0V0iO7o,2017-09-01T06:43:53Z
spotify:track:5zlVZicMhDEwsZPmnccbSe,Brand New,Science Fiction,,2017,https://open.spotify.com/track/5zlVZicMhDEwsZPmnccbSe,2017-08-29T21:21:28Z
spotify:track:4MUJBFUaAnHO5NUrijf9HC,Shakey Graves,Shakey Graves And The Horse He Rode In On (Nobody's Fool and The Donor Blues EP),6,2017,https://open.spotify.com/track/4MUJBFUaAnHO5NUrijf9HC,2017-08-28T07:25:30Z
spotify:track:6wsutjN16jat9ip9JFfdLX,Atta Boy,Out of Sorts,10,2012,https://open.spotify.com/track/6wsutjN16jat9ip9JFfdLX,2017-08-27T18:49:28Z
spotify:track:7w4mkp1xaWFZXRo3ZxO6Nb,Betty Who,The Valley,5,2017,https://open.spotify.com/track/7w4mkp1xaWFZXRo3ZxO6Nb,2017-08-25T23:29:44Z
spotify:track:318EGw5ZZB8U5MdMWQwxZQ,Kesha,Rainbow,7,2017,https://open.spotify.com/track/318EGw5ZZB8U5MdMWQwxZQ,2017-08-25T03:51:14Z
spotify:track:2WXXq58H1VG9A7mZM75tZJ,BadBadNotGood,IV,,2016,https://open.spotify.com/track/2WXXq58H1VG9A7mZM75tZJ,2017-08-15T03:23:34Z
spotify:track:7HrdrDCJWFRpU5eqgTJyHB,Brijs,Friends,9,2015,https://open.spotify.com/track/7HrdrDCJWFRpU5eqgTJyHB,2017-08-13T21:02:35Z
spotify:track:312WNtMs3F28cUukaPY9bo,Khalid,American Teen,8,2017,https://open.spotify.com/track/312WNtMs3F28cUukaPY9bo,2017-08-11T02:30:11Z
spotify:track:32hTnaNRDDZDgmUn13Nn7b,Shlohmo,Bad Vibes,,2011,https://open.spotify.com/track/32hTnaNRDDZDgmUn13Nn7b,2017-08-10T07:50:01Z
spotify:track:04nQ4gteBUlLYmM74HlRpX,WHY?,Moh Lhean,7,2017,https://open.spotify.com/track/04nQ4gteBUlLYmM74HlRpX,2017-08-06T23:30:05Z
spotify:track:5wTVNpi5WDByxBgKgUE6MU,SZA,Ctrl,9,2017,https://open.spotify.com/track/5wTVNpi5WDByxBgKgUE6MU,2017-08-05T19:44:57Z
spotify:track:2PGaYCles9SXXCjYOcjyfk,311,MOSAIC,3,2017,https://open.spotify.com/track/2PGaYCles9SXXCjYOcjyfk,2017-08-03T03:46:37Z
spotify:track:42JSVE3jEnAry2eCSGH1cU,Tennyson,Blamer,9,2012,https://open.spotify.com/track/42JSVE3jEnAry2eCSGH1cU,2017-08-03T01:45:37Z
spotify:track:7rmrbSrEGGGxxCe9iBacn6,Flamingo Club,Flamingo Club,8,2017,https://open.spotify.com/track/7rmrbSrEGGGxxCe9iBacn6,2017-08-02T19:35:58Z
spotify:track:47ww9AwOrtW59ayC72wMff,Electric Guest,Plural,6,2017,https://open.spotify.com/track/47ww9AwOrtW59ayC72wMff,2017-07-31T14:56:12Z
spotify:track:10SUWedx0zohs8M3OJpnA7,The Internet,Ego Death,9,2015,https://open.spotify.com/track/10SUWedx0zohs8M3OJpnA7,2017-07-30T23:23:35Z
spotify:track:14RTzSryN23titKrB2XC3J,Passion Pit,Tremendous Sea of Love,8,2017,https://open.spotify.com/track/14RTzSryN23titKrB2XC3J,2017-07-30T20:42:02Z
spotify:track:2fj2N0pJtfVcs5eKX3kxUZ,Coast Modern,Coast Modern,7,2017,https://open.spotify.com/track/2fj2N0pJtfVcs5eKX3kxUZ,2017-07-30T20:41:54Z
spotify:track:2wXYAGCj2gA6biHi0W4xdJ,Arcade Fire,Everything Now,,2017,https://open.spotify.com/track/2wXYAGCj2gA6biHi0W4xdJ,2017-07-30T20:41:42Z
spotify:track:7hg9ppbXI4EXYBzLmPQHVz,Moonchild,Be Free,9,2012,https://open.spotify.com/track/7hg9ppbXI4EXYBzLmPQHVz,2017-07-26T23:58:21Z
spotify:track:33i3xxHB4YSYGYbtJrwwO8,"Tyler, The Creator",Flower Boy,6,2017,https://open.spotify.com/track/33i3xxHB4YSYGYbtJrwwO8,2017-07-25T03:28:23Z
spotify:track:7lwicoQ2H9yfQ4ItnNrdHv,Feist,Pleasure,,2017,https://open.spotify.com/track/7lwicoQ2H9yfQ4ItnNrdHv,2017-07-23T05:23:59Z
spotify:track:1xgBzf7JJCSJtLJbVkw7BA,Evenings,Yore,7,2013,https://open.spotify.com/track/1xgBzf7JJCSJtLJbVkw7BA,2017-07-18T19:05:16Z
spotify:track:2sqqQU44L9KRj7RsxN65Cf,Bonzai,Sleepy Hungry - EP,5,2016,https://open.spotify.com/track/2sqqQU44L9KRj7RsxN65Cf,2017-07-17T02:56:05Z
spotify:track:4vodwxyTxj8cyf7phBzrmN,Tennyson,Like What - EP,10,2015,https://open.spotify.com/track/4vodwxyTxj8cyf7phBzrmN,2017-07-16T19:31:50Z
spotify:track:5WnXHcDFzUsO42x0m5uJMp,Mosie,Ice Cream,9,2017,https://open.spotify.com/track/5WnXHcDFzUsO42x0m5uJMp,2017-07-16T19:29:43Z
spotify:track:5cRCEOCVmqUBRYW8XyFk0d,Mura Masa,Mura Masa,7,2017,https://open.spotify.com/track/5cRCEOCVmqUBRYW8XyFk0d,2017-07-14T16:50:02Z
spotify:track:0cQ5y2ycYOR7KrMG752t8Q,Oh Wonder,Ultralife,7,2017,https://open.spotify.com/track/0cQ5y2ycYOR7KrMG752t8Q,2017-07-14T16:49:12Z
spotify:track:7fGxqyHFmWrs3GhpwSht4H,RAC,EGO,6,2017,https://open.spotify.com/track/7fGxqyHFmWrs3GhpwSht4H,2017-07-14T16:49:10Z
spotify:track:2wXhdaTnmkkFSOidKfnOxA,HAIM,Something to Tell You,10,2017,https://open.spotify.com/track/2wXhdaTnmkkFSOidKfnOxA,2017-07-08T19:51:49Z
spotify:track:5zheSFviZNgeZLvZCOxQnE,Francis and the Lights,"Farewell, Starlite!",8,2016,https://open.spotify.com/track/5zheSFviZNgeZLvZCOxQnE,2017-07-08T17:12:18Z
spotify:track:6EpennxDsO9TrEmCLW0LSl,Band Of Skulls,Baby Darling Doll Face Honey,,2009,https://open.spotify.com/track/6EpennxDsO9TrEmCLW0LSl,2017-07-08T17:07:21Z
spotify:track:2VjySzgGQeZcMGWuPMAnBF,Portugal. The Man,Evil Friends,6,2013,https://open.spotify.com/track/2VjySzgGQeZcMGWuPMAnBF,2017-07-02T09:52:20Z
spotify:track:2YSgnpegXNXgk8UxgG8znT,Portugal. The Man,Woodstock,9,2017,https://open.spotify.com/track/2YSgnpegXNXgk8UxgG8znT,2017-07-01T03:56:02Z
spotify:track:2XxeRadxMDJQX8R9wOKR61,The Roots,The Hamilton Mixtape,8,2016,https://open.spotify.com/track/2XxeRadxMDJQX8R9wOKR61,2017-06-29T03:38:11Z
spotify:track:7jVCxMS6dYUagRMVYv9Dah,DJ Khaled,Grateful,6,2017,https://open.spotify.com/track/7jVCxMS6dYUagRMVYv9Dah,2017-06-29T01:01:14Z
spotify:track:445YTBOjx9kYThBepGA9au,Young Thug,Beautiful Thugger Girls,2,2017,https://open.spotify.com/track/445YTBOjx9kYThBepGA9au,2017-06-23T08:33:09Z
spotify:track:0AU66TowF4rbAJ1c6GRq61,Fleet Foxes,Crack-Up,7,2017,https://open.spotify.com/track/0AU66TowF4rbAJ1c6GRq61,2017-06-23T08:32:43Z
spotify:track:51txLjbvSBRvtxjCjAFLkM,Royal Blood,How Did We Get So Dark?,9,2017,https://open.spotify.com/track/51txLjbvSBRvtxjCjAFLkM,2017-06-23T08:32:38Z
spotify:track:0bcpHtNR3R9twX2w4VjQmz,VÉRITÉ,Somewhere in Between,6,2017,https://open.spotify.com/track/0bcpHtNR3R9twX2w4VjQmz,2017-06-23T08:28:47Z
spotify:track:6ie2Bw3xLj2JcGowOlcMhb,Lorde,Melodrama,6,2017,https://open.spotify.com/track/6ie2Bw3xLj2JcGowOlcMhb,2017-06-21T08:09:40Z
spotify:track:284nAuChnUhZDKzUNCB5Wt,Oshi,Oshi,,2015,https://open.spotify.com/track/284nAuChnUhZDKzUNCB5Wt,2017-06-19T07:28:46Z
spotify:track:3YKYl0aL0mg2IIjO74yYyg,Lido,Everything,9,2016,https://open.spotify.com/track/3YKYl0aL0mg2IIjO74yYyg,2017-06-12T16:51:08Z
spotify:track:33yQjYsn7eCY2L23JX0m2b,MisterWives,Connect The Dots,6,2017,https://open.spotify.com/track/33yQjYsn7eCY2L23JX0m2b,2017-06-11T23:34:38Z
spotify:track:3t3jU09SpgdtvSWX4VlDtQ,Major Lazer,Know No Better,5,2017,https://open.spotify.com/track/3t3jU09SpgdtvSWX4VlDtQ,2017-06-10T00:54:14Z
spotify:track:0HFCw1viBRc2siCdkjL86P,London Grammar,Truth Is a Beautiful Thing,,2017,https://open.spotify.com/track/0HFCw1viBRc2siCdkjL86P,2017-06-10T00:53:05Z
spotify:track:4cHwmGNGR4Tng8vbUypjfd,Rise Against,Wolves,,2017,https://open.spotify.com/track/4cHwmGNGR4Tng8vbUypjfd,2017-06-10T00:52:40Z
spotify:track:0rrO3Kk5LQCrfzCXcoPxNJ,Katy Perry,Witness,3,2017,https://open.spotify.com/track/0rrO3Kk5LQCrfzCXcoPxNJ,2017-06-10T00:52:30Z
spotify:track:6qnM0XXPZOINWA778uNqQ9,Taylor Swift,1989,8,2014,https://open.spotify.com/track/6qnM0XXPZOINWA778uNqQ9,2017-06-09T15:51:36Z
spotify:track:4P76CEIXrrWT2cgS1YrTMr,Dua Lipa,Dua Lipa,8,2017,https://open.spotify.com/track/4P76CEIXrrWT2cgS1YrTMr,2017-06-06T05:53:31Z
spotify:track:7gBHiMoHNnPCqt1YR7sM2P,Halsey,hopeless fountain kingdom,8,2017,https://open.spotify.com/track/7gBHiMoHNnPCqt1YR7sM2P,2017-06-03T22:50:18Z
spotify:track:6e1oZCtCQiGVESDtxgFLTP,J HUS,Common Sense,9,2017,https://open.spotify.com/track/6e1oZCtCQiGVESDtxgFLTP,2017-06-03T18:30:06Z
spotify:track:0CN5UmtHPdenaE2yyT7JuZ,GoldLink,At What Cost,7,2017,https://open.spotify.com/track/0CN5UmtHPdenaE2yyT7JuZ,2017-06-03T18:29:30Z
spotify:track:4TTV7EcfroSLWzXRY6gLv6,Original Broadway Cast of Hamilton,Hamilton (Original Broadway Cast Recording),8,2015,https://open.spotify.com/track/4TTV7EcfroSLWzXRY6gLv6,2017-05-30T12:15:36Z
spotify:track:02X1qZgoTWNmN6MpwpiNWM,The Staves,If I Was,9,2015,https://open.spotify.com/track/02X1qZgoTWNmN6MpwpiNWM,2017-05-19T21:26:39Z
spotify:track:57NsmY5t1ZnTytsh7d1lq9,VÉRITÉ,Living,,2016,https://open.spotify.com/track/57NsmY5t1ZnTytsh7d1lq9,2017-05-19T21:26:19Z
spotify:track:1JnhNQTCGFEXvDWqEO9A0H,Meiko,Moving Day,9,2016,https://open.spotify.com/track/1JnhNQTCGFEXvDWqEO9A0H,2017-05-19T21:26:05Z
spotify:track:3qZXvV6x5wb21HLpUbyTxG,The Japanese House,Swim Against the Tide,8,2016,https://open.spotify.com/track/3qZXvV6x5wb21HLpUbyTxG,2017-05-19T20:51:21Z
spotify:track:79t11q9LYBP7USx4UxENCY,The Japanese House,Pools To Bathe In,7,2015,https://open.spotify.com/track/79t11q9LYBP7USx4UxENCY,2017-05-19T20:51:19Z
spotify:track:3Zgc3xdXTxsjLumnQqiTfE,Snoop Dogg,Neva Left,5,2017,https://open.spotify.com/track/3Zgc3xdXTxsjLumnQqiTfE,2017-05-19T20:49:09Z
spotify:track:32KIujDlLknspiWzgzzu4T,Ingrid Michaelson,Alter Egos,6,2017,https://open.spotify.com/track/32KIujDlLknspiWzgzzu4T,2017-05-18T00:30:17Z
spotify:track:6RS7TkdyoZSA94FHmsqSSv,The Japanese House,Clean,10,2015,https://open.spotify.com/track/6RS7TkdyoZSA94FHmsqSSv,2017-05-13T17:41:01Z
spotify:track:1HDtanuNt9EQv3qtBBC49p,Grouplove,Little Mess EP,,2017,https://open.spotify.com/track/1HDtanuNt9EQv3qtBBC49p,2017-05-08T20:52:30Z
spotify:track:1fIFTDPh3dq1R7YfkzAMzH,Valley Queen,Destroyer - EP,,2017,https://open.spotify.com/track/1fIFTDPh3dq1R7YfkzAMzH,2017-05-01T16:48:20Z
spotify:track:2KKBONcn6UBAH3paFgPkfZ,Laura Marling,Semper Femina,,2017,https://open.spotify.com/track/2KKBONcn6UBAH3paFgPkfZ,2017-05-01T16:48:08Z
spotify:track:33wIYOxUVvm1AahfX3e5aC,Elliot Moss,Boomerang,9,2017,https://open.spotify.com/track/33wIYOxUVvm1AahfX3e5aC,2017-05-01T06:48:02Z
spotify:track:7I8uO1htDS5K05xNIBmBNb,Cashmere Cat,9,7,2017,https://open.spotify.com/track/7I8uO1htDS5K05xNIBmBNb,2017-05-01T06:47:20Z
spotify:track:4R0N3Ba0QMWeuG57THGTF9,Sylvan Esso,What Now,9,2017,https://open.spotify.com/track/4R0N3Ba0QMWeuG57THGTF9,2017-04-28T05:34:37Z
spotify:track:2idO0oVcOGNmjjduOc9ntN,Run The Jewels,Run the Jewels 3,9,2016,https://open.spotify.com/track/2idO0oVcOGNmjjduOc9ntN,2017-04-21T05:02:03Z
spotify:track:1rbQsnACgcAQeYjYDFIlk4,The Staves,Dead & Born & Grown,10,2012,https://open.spotify.com/track/1rbQsnACgcAQeYjYDFIlk4,2017-04-21T03:57:18Z
spotify:track:4Z9npQ93MrnIkRcTBKwSa3,Steve Lacy,Steve Lacy's Demo,6,2017,https://open.spotify.com/track/4Z9npQ93MrnIkRcTBKwSa3,2017-04-20T00:56:07Z
spotify:track:3Ho35OJixLg20qshXRgfBs,Zapp,All The Greatest Hits,8,1993,https://open.spotify.com/track/3Ho35OJixLg20qshXRgfBs,2017-04-20T00:52:03Z
spotify:track:1LM6t24SjQr2bJHqeGIR4U,John Mayer,The Search for Everything,,2017,https://open.spotify.com/track/1LM6t24SjQr2bJHqeGIR4U,2017-04-14T19:46:16Z
spotify:track:5XijWLBY0vwl5MPUpQA2Ha,Halsey,Room 93,7,2015,https://open.spotify.com/track/5XijWLBY0vwl5MPUpQA2Ha,2017-04-14T07:33:30Z
spotify:track:1n4jwRVXdkK2U34nBDUKKT,Kendrick Lamar,DAMN.,10,2017,https://open.spotify.com/track/1n4jwRVXdkK2U34nBDUKKT,2017-04-14T07:33:10Z
spotify:track:3o1QPccFFhnjFK3dl5lEFb,Desiigner,New English,7,2016,https://open.spotify.com/track/3o1QPccFFhnjFK3dl5lEFb,2017-04-10T05:59:26Z
spotify:track:4sPmO7WMQUAf45kwMOtONw,Adele,25,9,2016,https://open.spotify.com/track/4sPmO7WMQUAf45kwMOtONw,2017-04-10T02:57:00Z
spotify:track:3uzaK0j4PagUgGEEM3Y2W6,Lemaitre,1749,8,2016,https://open.spotify.com/track/3uzaK0j4PagUgGEEM3Y2W6,2017-04-10T02:57:00Z
spotify:track:7GRkWL97T75FwQwoisbU7d,Rusko,! (Volume 2),,,https://open.spotify.com/track/7GRkWL97T75FwQwoisbU7d,2017-04-10T02:57:00Z
spotify:track:4r0GVpjSsKSR1biv4fOoa5,Childish Gambino,"""Awaken, My Love!""",,,https://open.spotify.com/track/4r0GVpjSsKSR1biv4fOoa5,2017-04-10T02:57:00Z
spotify:track:4DYyJhAjbHquYIYS9SlS35,"Ta-ku, Wafia",(m)edian,7,2016,https://open.spotify.com/track/4DYyJhAjbHquYIYS9SlS35,2017-04-10T02:57:00Z
spotify:track:7oolFzHipTMg2nL7shhdz2,Ed Sheeran,÷,8,2017,https://open.spotify.com/track/7oolFzHipTMg2nL7shhdz2,2017-04-10T02:57:00Z
